,0,1,2,3,4,5,,,,,,
9370,집은 두 사람이 잠만 자는데 딱 적당해요.,그 집은 두 사람이 자기에 딱 알맞습니다.,3.7,0.727358162,-175.5962677,-8.041965485,,,,,,
9371,"정부에 따르면 지난 주말 기준 KF94, KF99, KF80 등 보건용 마스크의 일일 생산량은 약 800만개, 일일 출하량은 약 1300만개다.","정부에 따르면, 지난 주말 현재, KF94, KF99, KF80과 같은 건강 마스크의 일일 생산량은 약 800만 개이고, 일일 선적량은 약 1,300만 개라고 합니다.",4.3,0.948321939,-76.79855347,-3.527698755,,,,,,
9372,숙소에서 나가자마자 거의 바로 세비야 대성당이 보입니다.,숙소를 떠나자마자 세비야 대성당을 거의 바로 볼 수 있습니다.,4,0.93929404,-82.8675766,-3.746456146,,,,,,
9373,네이버 메일을 엔드라이브와 연동해서 사용할 수 있나요?,어떤 도메인이 학교 메일로부터 거부당하나요?,0.3,0.62032181,-212.036438,-9.609580994,,,,,,
9374,토요일과 일요일에는 출생연도 끝자리와 상관없이 신청할 수 있다.,따라서?30일 석가탄신일과 5월 5일 어린이날에는 누구나 공적 마스크를 구매할 수 있다.,0,0.484014094,-243.7387695,-11.09541225,,,,,,
9375,가족단위로 즐기기엔 쇼파가 조금 아쉽긴 했다.,"약간 시골지역,해변이 가까운 지역, 주소로 찾기가 조금 어려웠다.",0,0.276363373,-276.8189087,-12.7571249,,,,,,
9376,대학후배 결혼식장에 갈 때에는 늦게 가지 말고 일찍 가라.,저번처럼 놓치지 말고 대학후배 결혼식장에는 일찍 가있으세요.,3.2,0.856552601,-131.5380707,-5.912734032,,,,,,
9377,메일함은 비우지 않도록 해,병무청 문의 메일 주소 좀,0.3,0.444323003,-244.3366547,-10.92570972,,,,,,
9378,오늘 불쾌지수는 어떤가요? 서울지역.,오늘 서울 지역 불쾌지수는 어제와 비교해서 어때?,3.5,0.885018826,-118.2134018,-5.27512455,,,,,,
9379,또한 이번 사고처럼 대형 화재 가능성이 높은 마무리 공정 상황에 특화한 맞춤형 대책을 강구해 주기 바랍니다.,"또한, 이번 사고와 같은 대형 화재 발생 가능성이 높은 마무리 공정에 대해 특별히 맞춤형 조치를 취해 주시기 바랍니다.",4,0.924394965,-92.07930756,-4.245453358,,,,,,
9380,호스트 분 어머니께서 집관리하시는 듯 했어요.,"호스트분 친절하시고, 집도 무척 깨끗합니다.",2,0.637224972,-198.9395294,-8.915630341,,,,,,
9381,잠자는 방과 거실에 다락방만의 창문이 있다는게 저에게는 가장 좋았전 점이었습니다.,"방 사진과 테라스 뷰, 거실이 매우 좋았습니다.",1.2,0.643637002,-193.1633148,-8.824710846,,,,,,
9382,2인이 지내기에는 다소 좁을 수 있지만 가격 대비 만족도가 아주 높은 곳입니다.,"두 사람치고는 좀 붐빌 수도 있지만, 가격이 아주 만족스러운 곳이에요.",3.6,0.707876682,-171.0113068,-7.756427765,,,,,,
9383,특히 대구·경북에는 1조 1000억원을 별도 배정하는 등 소상공인의 부담을 더욱 완화시킬 방침이다.,특히 대구경북에 1조1000억 원을 별도로 배정해 영세 자영업자들의 부담을 더욱 덜어줄 계획입니다.,4.1,0.910448432,-103.0180969,-4.591906548,,,,,,
9384,알려줘. 내일 낮 자외선 지수가 어떤지.,서울 최대 강수 시간대는 언제입니까?,0.1,0.45242846,-247.3299866,-11.22231674,,,,,,
9385,특히 시설별 특성과 위험도를 고려해 유흥시설과 같이 감염 발생 위험이 높은 고위험시설을 대상으로 시설 특성에 맞는 방역 지침 마련 방안을 논의한다.,"특히, 시설별 특성과 위험성을 고려하여 유흥업소 등 고위험 시설에 대한 시설 특성에 맞는 검역지침을 마련하는 방안을 협의할 예정입니다.",3.7,0.850001216,-133.9864655,-6.079176903,,,,,,
9386,"오늘 1차 비상경제회의에서는 서민 경제의 근간이 되는 중소기업, 소상공인, 자영업자의 도산 위험을 막고 금융 불안을 해소하기 위한 첫 번째 조치를 결정합니다.","오늘 첫 번째 긴급 경제 회의에서는 서민 경제의 토대가 되는 중소기업, 영세 자영업자, 자영업자의 파산을 막기 위한 첫 번째 단계가 결정될 예정입니다.",3.6,0.891213119,-114.5164032,-5.12577486,,,,,,
9387,포르토가 작기 때문에 주요 관광지까지 도보로 15분 이내에 접근 가능하기 때문이에요.,아파트가 중앙역이랑 도보로 2분이에요.,0.1,0.55626893,-215.8284454,-9.82050705,,,,,,
9388,호스트의 친절함과 세심한 배려를 느낄 수 있는 숙소였습니다.,집주인의 친절함과 배려를 느낄 수 있는 숙박시설이었습니다.,4.5,0.924054623,-89.8780365,-4.059824944,,,,,,
9389,스마트도어락으로 체크인을 불편함 없이 하였습니다.,불편함없이 만족감만 높은 숙소였습니다.,1.2,0.508176684,-233.2748413,-10.54271793,,,,,,
9390,겨울에 어디가 사람 만나기 좋은지 알려주시면 감사하겠습니다.,겨울에 누구 만나려면 어디서 보는 게 좋아?,3.3,0.709834695,-181.3856659,-8.152497292,,,,,,
9391,학회 메일을 스팸 처리하는걸 알려줄 수 있어?,학회 메일은 스팸처리해서 받고 싶지 않은데 뭘 설정해야하지?,3.3,0.806938529,-142.5912476,-6.501511097,,,,,,
9392,이번 간담회는 지난 5일 장석영 과기정통부 제2차관 주재로 개최한 신종 코로나바이러스감염증 관련 ‘ICT분야 대응반’ 회의의 후속조치로 이태희 네트워크정책실장 주재로 진행됐다.,아울러 정부는 신종 코로나바이러스 감염증 의심환자에 대한 원활한 상담·문의를 위해 ☎1339 콜센터의 인력도 대폭 증원한다.,0.3,0.43857336,-262.2398682,-11.87247562,,,,,,
9393,안방 조명 킬 수 있는 방법 좀 알려줘,안방에 있는 조명 켤 수 있게 좀 방법을 알려주세요,4,0.827382982,-140.407135,-6.373122215,,,,,,
9394,아침으로 제공된 케이크류의 과자도 맛있었습니다.,아침 식사로 제공된 케이크 과자 또한 맛있었습니다.,4.4,0.955298066,-70.90713501,-3.254650354,,,,,,
9395,엘리베이터가 있어서 캐리어 옮기기도 편해요.,엘리베이터가 있기 때문에 짐을 옮기기가 쉽습니다.,3.9,0.905733109,-101.1194,-4.653465271,,,,,,
9396,공기 전파로만으로도 감염될 수 있다?,공수처가 옥상옥이라는 비판도 있는데요?,0.5,0.130103767,-319.3473816,-14.47925949,,,,,,
9397,베네치아에서 2박 3일 일정으로 머물렀습니다.,저는 2박 3일 동안 베니스에 머물렀습니다.,3.7,0.885442734,-110.0293655,-4.938281059,,,,,,
9398,한방부동산포털은 중개사협회가 관리하는 포털 사이트로 전국 개업중개사의 86.3%가 활용 중이다.,연료전지는 우리나라가 글로벌 보급량의 40%를 점유하는 세계 최대 발전시장이다.,0.1,0.137835324,-322.6450806,-14.56537151,,,,,,
9399,집도 깨끗하고 사용하기 정말 편합니다.,그 집은 깨끗하고 사용하기 쉽습니다.,4.4,0.836768687,-132.5111694,-6.000128746,,,,,,
9400,다음 도쿄 여행에도 다시 예약할 것 같아요,다음 도쿄 여행 일정을 다시 잡을 것 같아요.,3.2,0.846093595,-123.1941071,-5.548184872,,,,,,
9401,세대·계층별 맞춤형 일자리 지원을 더욱 강화해야 합니다.,"세대별, 계층별 맞춤형 일자리에 대한 지원이 더욱 강화되어야 합니다.",4.5,0.95892477,-65.48978424,-2.954428673,,,,,,
9402,가습기말고 에어컨 사용 시간 좀 줄여,가습기말고 에어컨 사용 시간 좀 줄여가면서 쓰지 그래,4.1,0.917880237,-98.91952515,-4.522717476,,,,,,
9403,골라주십시오. 태풍이 일어나는 장소를.,제주도에는 비가 얼마나 올 예정인가? 이번 주말엔.,0,0.534406781,-226.6555786,-10.09060097,,,,,,
9404,프라하 반달이나 한달살기 하면서 지내기에 최고 숙소에요.,그곳은 반달 혹은 한 달 동안 프라하에서 살기에 가장 좋은 장소입니다.,3,0.795500576,-152.901123,-6.928451538,,,,,,
9405,네이버 블로그 내용을 컴퓨터에 백업하는게 어때? 그냥 업로드만 하지 말고.,꼭 네이버 블로그 내용을 클라우드 대신 컴퓨터에 직접 백업하세요.,3.2,0.843459487,-138.6682739,-6.166064262,,,,,,
9406,장애인이나 고령의 어르신들은 어떻게 신청하나,"코로나19 사태 초기, 충남 아산과 충북 진천의 지역민들은 중국 우한에서 귀국하는 국민들을 너른 마음으로 품었다.",0,0.166510165,-310.2705078,-14.19883633,,,,,,
9407,비 올 땐 운동화 신지 말고 장화신어.,미세먼지 농도가 높을지 낮을지 찾아줘.,0,0.345072806,-272.7289734,-12.15597534,,,,,,
9408,태국 현지 날씨 궁금합니다.,역사에 기록된 태풍 중 가장 큰 규모의 태풍은 무엇일까?,0,0.343690157,-276.5311279,-12.48797512,,,,,,
9409,"올해 단풍절정 예상시기는 설악산이 18일, 지리산 24일, 북한산·계룡산 30일, 한라산 11월 1일이다.","올해는 이달 중 시·도 전문가 자문 계획을?마련, 10~12월 자문을 진행할 계획이다.",0,0.386593401,-249.0046387,-11.40135384,,,,,,
9410,둘이 머물기에 가격도 아주 좋았습니다.,그 가격은 그들 두 사람이 머물기에 매우 좋았습니다.,4,0.853318572,-121.4073105,-5.554814816,,,,,,
9411,실제로 우리 애들도 숙소에 적응 할 때까지 몇번 머리를 부딪쳤다.,"사실, 제 아이들은 숙소에 익숙해질 때까지 여러 번 머리를 부딪쳤습니다.",4,0.900438905,-104.9988632,-4.722943783,,,,,,
9412,"숙소가 매우 청결하고, 인테리어가 감각적입니다.",숙소는 매우 깨끗하고 인테리어는 감각적입니다.,4.8,0.949711978,-72.28652191,-3.278361559,,,,,,
9413,정책부서는 인력 재배치를 상시화해 조직·인력운영의 효율성을 높인다.,"아울러 사립박물관·미술관 전문인력 지원(226곳), 작은도서관 순회사서 지원 확대, 국민체육센터 운영주체를 사회적기업 등으로 다양화하는 등 운영의 효율성을 기한다.",0.5,0.388553977,-274.6592407,-12.25664616,,,,,,
9414,서울 여의도 벚꽃 축제는 몇 시에 하나요?,이번 태풍 진행 방향 알 수 있나요?,0,0.328430712,-276.4738159,-12.61003304,,,,,,
9415,가족여행을 떠났기때문에 훌륭한 장소였습니다.,가족들이 휴가를 보내기에 아주 훌륭한 장소였습니다.,3.1,0.858613729,-122.464035,-5.596512794,,,,,,
9416,방크기도 비교적 크고 개인화장실도 매우 깨끗합니다.,방은 비교적 크고 개인 욕실은 매우 깨끗합니다.,4.3,0.805011153,-150.5420837,-6.798820972,,,,,,
9417,"학습, 안전, 돌봄 전 영역에서 책임지도를 강화하겠다는 것이다.","학습, 안전 및 관리의 모든 영역에서 책임 지침을 강화하는 것을 목표로 합니다.",3.5,0.622768462,-210.1278381,-9.339924812,,,,,,
9418,인천공항 예상 강설량 알려주십시오.,인천공항 예상 강설량은?,4,0.891718745,-115.8274307,-5.277967453,,,,,,
9419,아침은 과일주스랑 토스트에 잼 정도로 있습니다.,주차장은 24시간에 20유로로 이용가능했습니다.,0,0.289632797,-284.9705811,-12.93344784,,,,,,
9420,단풍으로 유명한 산은?,어느 산이 단풍으로 유명한지 알고 싶습니다.,4.3,0.879382133,-116.1851196,-5.261154652,,,,,,
9421,미세먼지 예보가 어떻습니까? 대전 지역은.,대전 미세먼지 예보해줘.,4,0.778889,-157.3200073,-7.133741379,,,,,,
9422,특별히 한국인 여행자들께 이 집을 추천하기 위해 한국어로 후기를 작성합니다.,저는 이 집을 한국인 여행자들에게 추천하기 위해 한국어로 리뷰를 씁니다.,4.2,0.946241915,-74.95684814,-3.430216074,,,,,,
9423,안읽은 메일함과 스팸 메일함 중에 더 차있는 메일함이 뭐야?,안 읽은 메일함이 더 차있어 스팸 메일함이 더 차있어?,4.5,0.918691099,-93.76122284,-4.26055336,,,,,,
9424,"3대 분야는 ▲디지털 경제로의 대전환, 스마트 대한민국 ▲디지털 경제의 중추, 혁신 기업 스케일업 ▲디지털 경제의 밑거름, 상생과 공존이다.","3대 분야로는 ▲ 디지털 경제의 전환점, 스마트 코리아 ▲ 디지털 경제의 중추, 혁신 기업의 스케일업 ▲ 디지털 경제의 기반, 공동 투자 및 공동 투자 등이 있습니다.",3.2,0.910374343,-103.1563568,-4.752737045,,,,,,
9425,집안은 어둡지 않게 조명을 유지해줘.,네가 한달 동안 마이크로오븐을 쓴 시간이 어느 정도 되니?,0,0.352922201,-274.2958984,-12.38458729,,,,,,
9426,이어 올해 7월 대림산업컨소시엄과 시공 계약을 체결한 바 있다.,그리고 나서 그것은 올해 7월에 대림산업 컨소시엄과 건설 계약을 체결했습니다.,3.8,0.877595901,-117.8843994,-5.358796597,,,,,,
9427,한국인으로서 신경쓰이는 점 적겠습니다.,저희 방의 경우 바닥이 삐그덕 거리는 부준이 조금더 신경쓰이는 부분이었습니다.,0.8,0.30674535,-270.1516724,-12.17442799,,,,,,
9428,이상한 메일이 군인 친구에게 가지 않도록 해,군인 친구에게 이상한 이메일을 보내지마,3.5,0.868496299,-121.3413162,-5.506660938,,,,,,
9429,쾌적한 안방 실내 온도는 몇 도 정도 될까?,"당신, 안방 쾌적하게 유지하려면 실내 온도는 몇 도 정도 될야할까?",3.6,0.926291704,-90.19488525,-4.237396717,,,,,,
9430,한 여름만 아니라면 어린이와 함께 리옹에 방문하시는 분들께는 좋은 추억이 될 것입니다.,와이키키 해변 숙소가 부담되시는 분들은 괜찮은 선택이 될겁니다,0.7,0.511873364,-228.1357574,-10.36006165,,,,,,
9431,저같은 성격이신분들은 집전체로 빌리는 걸 선택하시는게 좋을것 같아요!,하지만 다른거 다 상관없이 위치가 중요하신 분들에게는 좋을 것 같아요.,1.5,0.496158898,-230.088501,-10.2474699,,,,,,
9432,건물 외부와 복도는 낡았지만 집 내부 인테리어는 깔끔합니다!,"집 자체는 좀 낡았지만 정말 화장실, 침실 청결상태는 훌륭합니다.",2.3,0.718791306,-177.3509369,-8.136405945,,,,,,
9433,또한 7일부터 신종코로나 진단 검사기관을 질병관리본부의 평가 인증을 받은 50여개 민간 기관(수탁검사기관 포함)으로 확대 시행할 예정이다.,또한 질병관리본부로부터 평가 및 인증을 받은 50여 개 민간기관(위탁시험기관 포함)으로 7일부터 새로운 코로나 진단검사기관을 확대합니다.,3.9,0.942401946,-84.29164124,-3.839553118,,,,,,
9434,비 내릴 때 빨래하면 그대로 말리지 말고 건조기 쓰라고.,비 올 때 빨래할거면 그냥 두지 말고 건조기 사용하기로 약속해.,4,0.891631484,-118.3988953,-5.27705431,,,,,,
9435,약속을 취소하면 앞으로 사람들이 널 믿을 수 있을까?,약속 이번주 일요일에 만나기로 한 거 몇 시에 잡혔어?,1.2,0.496515512,-237.6964569,-10.65266705,,,,,,
9436,어린이·영유아·노인·임산부·호흡기질환자 등 미세먼지 노출에 민감한 계층과 옥외근로자 등에 대한 보호대책 의무 규정도 만들었다.,아울러 집단감염이 발생한 이태원 클럽 관련 방역 상황 점검과 유흥시설 등 고위험 시설의 특성에 맞는 방역지침도 논의할 계획이다.,0,0.34770298,-277.312561,-12.56801701,,,,,,
9437,파도가 심할 땐 서핑을 자제합시다.,파도가 심할 때 서핑하지 마라.,4,0.897894681,-106.272583,-4.854174137,,,,,,
9438,위치가 정말 말할것도 없이 최고였어요!,"말할 필요도 없이, 위치가 가장 좋았습니다!",4.4,0.859180987,-107.8323593,-4.975894928,,,,,,
